accessionID,TRACING,Year,Month,Day,WeekNum,WeekRedux,recievedYMD,seqTest,receiveDate,seqSpecimen,age_days,weight_pounds,siteState,H1,H3,N1,N2,cultureResult,pcrSpecimen,ISUseq_found,stateIsUSA,partial,ISUseq_good,USDA_seqFound,clade,seq_phylo
2008037456,,2008,11,20,47,08-11-18,08-11-20,ISU,08-11-20,Virus isolate,20,NA,,TRUE,FALSE,,,,,TRUE,TRUE,TRUE,,,,FALSE
2008037456,,2008,11,20,47,08-11-18,08-11-20,ISU,08-11-20,Virus isolate,4,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,FALSE
2008037825,,2008,11,24,48,08-11-28,08-11-24,ISU,08-11-24,Lung,NA,45,,,,,,,,TRUE,FALSE,TRUE,,,,FALSE
2008038374,,2008,12,2,49,08-12-04,08-12-02,ISU,08-12-02,Lung,28,NA,,,,,,,,TRUE,FALSE,TRUE,,,,FALSE
2008039118,,2008,12,9,50,08-12-11,08-12-09,ISU,08-12-09,Assorted,20.5,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2008039262,,2008,12,10,50,08-12-10,08-12-10,ISU,08-12-10,Lung,NA,12,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2008039581,,2008,12,12,50,08-12-08,08-12-12,ISU,08-12-12,Lung,73.5,52.5,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2008039605,,2008,12,12,50,08-12-08,08-12-12,ISU,08-12-12,Nasal swab,NA,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2008039698,,2008,12,12,50,08-12-08,08-12-12,ISU,08-12-12,Virus isolate,98,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,FALSE
2008040318,,2008,12,19,51,08-12-15,08-12-19,ISU,08-12-19,Lung,21,13,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2008040318,,2008,12,19,51,08-12-15,08-12-19,ISU,08-12-19,Lung,21,13,,,,,,,,TRUE,FALSE,TRUE,,,,FALSE
2008040687,,2008,12,24,52,08-12-24,08-12-24,ISU,08-12-24,Lung,180,300,,TRUE,FALSE,,,,,TRUE,FALSE,TRUE,,,,FALSE
2008041020,,2008,12,31,53,08-12-31,08-12-31,ISU,08-12-31,Lung,21,14,,FALSE,TRUE,FALSE,TRUE,,,,,,,,,FALSE
2009000022,,2009,1,2,1,08-12-31,09-01-02,ISU,09-01-02,Lung,NA,95,,,,,,,,TRUE,FALSE,TRUE,,,,FALSE
2009000022,,2009,1,2,1,08-12-31,09-01-02,ISU,09-01-02,Lung,NA,95,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009000531,,2009,1,7,2,09-01-09,09-01-07,ISU,09-01-07,Lung,NA,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009000756,,2009,1,8,2,09-01-08,09-01-08,ISU,09-01-08,Lung,NA,20,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009000933,,2009,1,9,2,09-01-07,09-01-09,ISU,09-01-09,Virus isolate,NA,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,TRUE,TRUE,,,,FALSE
2009001028,,2009,1,12,3,09-01-18,09-01-12,ISU,09-01-12,Virus isolate,17,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009001063,,2009,1,12,3,09-01-18,09-01-12,ISU,09-01-12,Lung,NA,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009001075,,2009,1,12,3,09-01-18,09-01-12,ISU,09-01-12,Lung,NA,NA,,,,,,,,TRUE,FALSE,TRUE,,,,FALSE
2009001130,,2009,1,13,3,09-01-17,09-01-13,ISU,09-01-13,Lung,140,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,TRUE,TRUE,,,,FALSE
2009001788,,2009,1,20,4,09-01-24,09-01-20,ISU,09-01-20,Lung,112,150,,TRUE,FALSE,TRUE,FALSE,,,TRUE,TRUE,FALSE,TRUE,,gamma-like,TRUE
2009001975,,2009,1,21,4,09-01-23,09-01-21,ISU,09-01-21,Lung,18,NA,,,,,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009002062,,2009,1,22,4,09-01-22,09-01-22,ISU,09-01-22,Lung,63,NA,,,,,,,,TRUE,FALSE,TRUE,,,,FALSE
2009002062,,2009,1,22,4,09-01-22,09-01-22,ISU,09-01-22,Lung,63,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009002062,,2009,1,22,4,09-01-22,09-01-22,ISU,09-01-22,Lung,63,NA,,,,,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009002062,,2009,1,22,4,09-01-22,09-01-22,ISU,09-01-22,Lung,63,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009002288,,2009,1,23,4,09-01-21,09-01-23,ISU,09-01-23,Virus isolate,NA,75,,,,,TRUE,,,TRUE,FALSE,FALSE,TRUE,,delta1b,TRUE
2009002288,,2009,1,23,4,09-01-21,09-01-23,ISU,09-01-23,Virus isolate,NA,75,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,FALSE,TRUE,,delta1b,TRUE
2009002292,,2009,1,23,4,09-01-21,09-01-23,ISU,09-01-23,Virus isolate,182,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,FALSE,TRUE,,delta1,TRUE
2009002298,,2009,1,23,4,09-01-21,09-01-23,ISU,09-01-23,Lung,49,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,FALSE,TRUE,,gamma,TRUE
2009002476,,2009,1,27,5,09-01-31,09-01-27,ISU,09-01-27,Lung,24,13.5,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009002636,,2009,1,28,5,09-01-30,09-01-28,ISU,09-01-28,Lung,24.5,12,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009003496,,2009,2,5,6,09-02-05,09-02-05,ISU,09-02-05,Lung,63,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,FALSE,TRUE,,delta2,TRUE
2009003739,,2009,2,6,6,09-02-04,09-02-06,ISU,09-02-06,Virus isolate,NA,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,TRUE,TRUE,,,,FALSE
2009003863,,2009,2,10,7,09-02-14,09-02-10,ISU,09-02-10,Lung,NA,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,TRUE,FALSE,TRUE,,beta,TRUE
2009004199,,2009,2,12,7,09-02-12,09-02-12,ISU,09-02-12,Lung,28,12,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009004495,,2009,2,13,7,09-02-11,09-02-13,ISU,09-02-13,Assorted,NA,70,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009004695,,2009,2,18,8,09-02-20,09-02-18,ISU,09-02-18,Nasal swab,NA,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,FALSE
2009004796,,2009,2,18,8,09-02-20,09-02-18,ISU,09-02-18,Nasal swab,20,NA,,,,,,,,TRUE,FALSE,TRUE,,,,FALSE
2009004955,,2009,2,19,8,09-02-19,09-02-19,ISU,09-02-19,Lung,28,11,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009004964,,2009,2,19,8,09-02-19,09-02-19,ISU,09-02-19,Lung,28,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009004967,,2009,2,19,8,09-02-19,09-02-19,ISU,09-02-19,Lung,NA,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,FALSE
2009005286,,2009,2,24,9,09-02-28,09-02-24,ISU,09-02-24,Lung,140,220,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009005300,,2009,2,24,9,09-02-28,09-02-24,ISU,09-02-24,Lung,21,NA,,TRUE,FALSE,,,,,TRUE,FALSE,TRUE,,,,FALSE
2009005610,,2009,2,26,9,09-02-26,09-02-26,ISU,09-02-26,Assorted,182,240,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009005610,,2009,2,26,9,09-02-26,09-02-26,ISU,09-02-26,Assorted,182,240,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009005822,,2009,2,27,9,09-02-25,09-02-27,ISU,09-02-27,Lung,21,15,,FALSE,TRUE,,,,,TRUE,FALSE,TRUE,,,,FALSE
2009005932,,2009,2,27,9,09-02-25,09-02-27,ISU,09-02-27,Assorted,108.5,110,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009005933,,2009,2,27,9,09-02-25,09-02-27,ISU,09-02-27,Nasal swab,119,NA,,TRUE,FALSE,,,,,TRUE,FALSE,FALSE,TRUE,,gamma,TRUE
2009006151,,2009,3,3,10,09-03-07,09-03-03,ISU,09-03-03,Virus isolate,NA,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009006277,,2009,3,4,10,09-03-06,09-03-04,ISU,09-03-04,Lung,NA,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,FALSE
2009006428,,2009,3,5,10,09-03-05,09-03-05,ISU,09-03-05,Lung,84,100,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009006433,,2009,3,5,10,09-03-05,09-03-05,ISU,09-03-05,Lung,18,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,FALSE
2009006677,,2009,3,6,10,09-03-04,09-03-06,ISU,09-03-06,Lung,NA,NA,,,,,,,,TRUE,FALSE,TRUE,,,,FALSE
2009006703,,2009,3,6,10,09-03-04,09-03-06,ISU,09-03-06,Lung,14,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,FALSE
2009007168,,2009,3,12,11,09-03-12,09-03-12,ISU,09-03-12,Lung,NA,NA,,FALSE,TRUE,,,,,TRUE,FALSE,TRUE,,,,FALSE
2009007497,,2009,3,13,11,09-03-11,09-03-13,ISU,09-03-13,Lung,40,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,FALSE
2009007877,,2009,3,18,12,09-03-20,09-03-18,ISU,09-03-18,Lung,10,7,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009008076,,2009,3,19,12,09-03-19,09-03-19,ISU,09-03-19,Virus isolate,NA,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009008602,,2009,3,25,13,09-03-27,09-03-25,ISU,09-03-25,Lung,70,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009008707,,2009,3,25,13,09-03-27,09-03-25,ISU,09-03-25,Lung,NA,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,TRUE,TRUE,,,,FALSE
2009009726,,2009,4,2,14,09-04-02,09-04-02,ISU,09-04-02,Virus isolate,35,30,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,FALSE,TRUE,,delta2,TRUE
2009009851,,2009,4,3,14,09-04-01,09-04-03,ISU,09-04-03,Virus isolate,38.5,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009009977,,2009,4,3,14,09-04-01,09-04-03,ISU,09-04-03,Lung,NA,130,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009010193,,2009,4,7,15,09-04-11,09-04-07,ISU,09-04-07,Lung,84,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,FALSE
2009010363,,2009,4,8,15,09-04-10,09-04-08,ISU,09-04-08,Lung,21,12,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009010874,,2009,4,14,16,09-04-18,09-04-14,ISU,09-04-14,Virus isolate,240,300,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009010879,,2009,4,14,16,09-04-18,09-04-14,ISU,09-04-14,Lung,NA,16,,TRUE,FALSE,TRUE,FALSE,,,,,,,,,FALSE
2009011065,,2009,4,15,16,09-04-17,09-04-15,ISU,09-04-15,Lung,21,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,FALSE
2009011252,,2009,4,16,16,09-04-16,09-04-16,ISU,09-04-16,Assorted,21,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,TRUE,TRUE,,,,FALSE
2009011342,,2009,4,16,16,09-04-16,09-04-16,ISU,09-04-16,Lung,70,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,FALSE,TRUE,,delta2,TRUE
2009011375,,2009,4,16,16,09-04-16,09-04-16,ISU,09-04-16,Nasal swab,21,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,FALSE
2009011463,,2009,4,17,16,09-04-15,09-04-17,ISU,09-04-17,Lung,NA,65,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009011921,,2009,4,22,17,09-04-24,09-04-22,ISU,09-04-22,Virus isolate,70,50,,TRUE,FALSE,,,,,TRUE,FALSE,TRUE,,,,FALSE
2009011921,,2009,4,22,17,09-04-24,09-04-22,ISU,09-04-22,Virus isolate,70,50,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009012254,,2009,4,24,17,09-04-22,09-04-24,ISU,09-04-24,Lung,28,17.5,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009012529,,2009,4,28,18,09-05-02,09-04-28,ISU,09-04-28,Nasal swab,NA,80,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009012674,,2009,4,29,18,09-05-01,09-04-29,ISU,09-04-29,Lung,52.5,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009012753,,2009,4,29,18,09-05-01,09-04-29,ISU,09-04-29,Nasal swab,21,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,FALSE
2009013065,,2009,5,1,18,09-04-29,09-05-01,ISU,09-05-01,Oral fluid,56,NA,,,,,,,,TRUE,FALSE,TRUE,,,,FALSE
2009013145,,2009,5,4,19,09-05-10,09-05-04,ISU,09-05-04,Lung,NA,50,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009013348,,2009,5,5,19,09-05-09,09-05-05,ISU,09-05-05,Virus isolate,21,14,,,,,,,,TRUE,FALSE,TRUE,,,,FALSE
2009013462,,2009,5,6,19,09-05-08,09-05-06,ISU,09-05-06,Nasal swab,NA,NA,,FALSE,TRUE,,,,,TRUE,FALSE,TRUE,,,,FALSE
2009013462,,2009,5,6,19,09-05-08,09-05-06,ISU,09-05-06,Nasal swab,NA,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009013462,,2009,5,6,19,09-05-08,09-05-06,ISU,09-05-06,Nasal swab,NA,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009013564,,2009,5,6,19,09-05-08,09-05-06,ISU,09-05-06,Nasal swab,49,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,TRUE,TRUE,,,,FALSE
2009014093,,2009,5,12,20,09-05-16,09-05-12,ISU,09-05-12,Lung,NA,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,FALSE
2009014119,,2009,5,12,20,09-05-16,09-05-12,ISU,09-05-12,Nasal swab,NA,NA,,,,,,,,TRUE,FALSE,TRUE,,,,FALSE
2009014288,,2009,5,13,20,09-05-15,09-05-13,ISU,09-05-13,Lung,37,20,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009014613,,2009,5,15,20,09-05-13,09-05-15,ISU,09-05-15,Virus isolate,42,NA,,TRUE,FALSE,,,,,TRUE,FALSE,TRUE,,,,FALSE
2009014891,,2009,5,19,21,09-05-23,09-05-19,ISU,09-05-19,Lung,42,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,FALSE
2009014898,,2009,5,19,21,09-05-23,09-05-19,ISU,09-05-19,Virus isolate,112,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009015144,,2009,5,20,21,09-05-22,09-05-20,ISU,09-05-20,Lung,55,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009015512,,2009,5,26,22,09-05-30,09-05-26,ISU,09-05-26,Lung,21,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009015645,,2009,5,27,22,09-05-29,09-05-27,ISU,09-05-27,Lung,70,55,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009016829,,2009,6,4,23,09-06-04,09-06-04,ISU,09-06-04,Virus isolate,NA,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,FALSE,TRUE,,cluster_IV,TRUE
2009016829,,2009,6,4,23,09-06-04,09-06-04,ISU,09-06-04,Virus isolate,NA,NA,,,,,,,,TRUE,FALSE,FALSE,TRUE,,cluster_IV,TRUE
2009016829,,2009,6,4,23,09-06-04,09-06-04,ISU,09-06-04,Virus isolate,NA,NA,,,,,,,,TRUE,FALSE,FALSE,TRUE,,cluster_IV,TRUE
2009016829,,2009,6,4,23,09-06-04,09-06-04,ISU,09-06-04,Virus isolate,NA,NA,,,,TRUE,,,,TRUE,FALSE,FALSE,TRUE,,cluster_IV,TRUE
2009016829,,2009,6,4,23,09-06-04,09-06-04,ISU,09-06-04,Virus isolate,NA,NA,,,,,,,,TRUE,FALSE,FALSE,TRUE,,cluster_IV,TRUE
2009016829,,2009,6,4,23,09-06-04,09-06-04,ISU,09-06-04,Virus isolate,NA,NA,,,,TRUE,,,,TRUE,FALSE,FALSE,TRUE,,cluster_IV,TRUE
2009016829,,2009,6,4,23,09-06-04,09-06-04,ISU,09-06-04,Virus isolate,NA,NA,,,,,,,,TRUE,FALSE,FALSE,TRUE,,cluster_IV,TRUE
2009016829,,2009,6,4,23,09-06-04,09-06-04,ISU,09-06-04,Virus isolate,NA,NA,,,,,,,,TRUE,FALSE,FALSE,TRUE,,cluster_IV,TRUE
2009017765,,2009,6,16,25,09-06-20,09-06-16,ISU,09-06-16,Virus isolate,NA,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2009017765,,2009,6,16,25,09-06-20,09-06-16,ISU,09-06-16,Virus isolate,NA,NA,,,,,,,,TRUE,FALSE,TRUE,,,,FALSE
2009034163,,2009,12,4,49,09-12-02,09-12-04,ISU,09-12-04,Lung,21,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2009035240,,2009,12,17,51,09-12-17,09-12-17,ISU,09-12-17,Lung,28,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,FALSE
2010001452,Traceable,2010,1,19,4,10-01-24,10-01-19,ISU,10-01-19,DNA/RNA extract,28,NA,,TRUE,FALSE,TRUE,FALSE,,,,,,,,,FALSE
2010001907,Traceable,2010,1,21,4,10-01-22,10-01-21,ISU,10-01-21,Virus isolate,NA,NA,,,,,,,,TRUE,TRUE,FALSE,TRUE,,gamma-like,TRUE
2010003178,Traceable,2010,2,4,6,10-02-05,10-02-04,ISU,10-02-04,Lung,24.5,15,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,FALSE,TRUE,,pdmH1,TRUE
2010003507,Traceable,2010,2,8,7,10-02-15,10-02-08,ISU,10-02-08,Lung,19,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,FALSE,TRUE,,pdmH1,TRUE
2010003848,Traceable,2010,2,11,7,10-02-12,10-02-11,ISU,10-02-11,Nasal swab,21,NA,,,,,,,,TRUE,FALSE,TRUE,,,,FALSE
2010003848,Traceable,2010,2,11,7,10-02-12,10-02-11,ISU,10-02-11,Nasal swab,21,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2010003854,Traceable,2010,2,11,7,10-02-12,10-02-11,ISU,10-02-11,Lung,18,12,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2010007303,Traceable,2010,3,16,12,10-03-21,10-03-16,ISU,10-03-16,Nasal swab,21,14,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2010007461,Traceable,2010,3,17,12,10-03-20,10-03-17,ISU,10-03-17,Lung,49,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2010007577,Traceable,2010,3,18,12,10-03-19,10-03-18,ISU,10-03-18,Lung,270,450,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2010007723,Traceable,2010,3,19,12,10-03-18,10-03-19,ISU,10-03-19,Lung,84,50,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,FALSE,TRUE,,beta,TRUE
2010007784,Traceable,2010,3,19,12,10-03-18,10-03-19,ISU,10-03-19,Lung,28,16.5,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2010008116,Traceable,2010,3,24,13,10-03-27,10-03-24,ISU,10-03-24,Lung,NA,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,TRUE,TRUE,TRUE,,gamma,TRUE
2010008789,Traceable,2010,3,30,14,10-04-04,10-03-30,ISU,10-03-30,Virus isolate,NA,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,TRUE,TRUE,,,,FALSE
2010008982,Traceable,2010,3,31,14,10-04-03,10-03-31,ISU,10-03-31,Virus isolate,NA,NA,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2010009310,Traceable,2010,4,2,14,10-04-01,10-04-02,ISU,10-04-02,Lung,56,35,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,FALSE,TRUE,,gamma,TRUE
2010009450,Traceable,2010,4,2,14,10-04-01,10-04-02,ISU,10-04-02,Virus isolate,63,45,,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,FALSE,TRUE,,delta1a,TRUE
2010009595,Traceable,2010,4,6,15,10-04-11,10-04-06,ISU,10-04-06,Lung,45.5,27.5,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2010009604,Traceable,2010,4,6,15,10-04-11,10-04-06,ISU,10-04-06,Virus isolate,NA,NA,,,,,,,,TRUE,FALSE,TRUE,,,,FALSE
2010010188,Traceable,2010,4,9,15,10-04-08,10-04-09,ISU,10-04-09,Nasal swab,NA,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,TRUE,,cluster_IVA,TRUE
2010011378,Traceable,2010,4,21,17,10-04-24,10-04-21,ISU,10-04-21,Virus isolate,21,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,TRUE,FALSE,TRUE,,pdmH1,TRUE
2010012343,Traceable,2010,4,29,18,10-04-30,10-04-29,ISU,10-04-29,Lung,NA,100,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,FALSE,TRUE,,beta,TRUE
2010013957,Traceable,2010,5,13,20,10-05-14,10-05-13,ISU,10-05-13,Virus isolate,28,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,FALSE,TRUE,,pdmH1,TRUE
2010014759,Traceable,2010,5,19,21,10-05-22,10-05-19,ISU,10-05-19,Virus isolate,0,0,,TRUE,FALSE,TRUE,FALSE,,,TRUE,TRUE,FALSE,TRUE,,gamma,TRUE
2010014902,Traceable,2010,5,20,21,10-05-21,10-05-20,ISU,10-05-20,Lung,NA,100,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,FALSE,TRUE,,gamma,TRUE
2010015783,Traceable,2010,5,28,22,10-05-27,10-05-28,ISU,10-05-28,Virus isolate,NA,50,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2010016229,Traceable,2010,6,3,23,10-06-04,10-06-03,ISU,10-06-03,Lung,56,40,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,FALSE,TRUE,,gamma,TRUE
2010016342,Traceable,2010,6,3,23,10-06-04,10-06-03,ISU,10-06-03,Lung,NA,NA,,,,,,,,TRUE,TRUE,TRUE,,,,FALSE
2010017188,Traceable,2010,6,11,24,10-06-10,10-06-11,ISU,10-06-11,Lung,NA,75,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,,,,FALSE
2010021074,Traceable,2010,7,22,30,10-07-23,10-07-22,ISU,10-07-22,Virus isolate,91,62.5,,,,TRUE,,,,TRUE,FALSE,TRUE,,,,FALSE
2010021453,Traceable,2010,7,27,31,10-08-01,10-07-27,ISU,10-07-27,Lung,28,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2010023562,Traceable,2010,8,17,34,10-08-22,10-08-17,ISU,10-08-17,Virus isolate,NA,NA,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,FALSE
2010023639,Traceable,2010,8,17,34,10-08-22,10-08-17,ISU,10-08-17,Virus isolate,NA,65,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,FALSE,TRUE,,cluster_IVB,TRUE
2010023882,Traceable,2010,8,19,34,10-08-20,10-08-19,ISU,10-08-19,Lung,63,45,,FALSE,TRUE,FALSE,TRUE,,,TRUE,FALSE,FALSE,TRUE,,cluster_IVB,TRUE
2010023917,Traceable,2010,8,19,34,10-08-20,10-08-19,ISU,10-08-19,Lung,105,75,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,TRUE,TRUE,,gamma,TRUE
2010023990,Traceable,2010,8,19,34,10-08-20,10-08-19,ISU,10-08-19,Virus isolate,NA,NA,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,FALSE,TRUE,,pdmH1,TRUE
2010024066,Traceable,2010,8,20,34,10-08-19,10-08-20,ISU,10-08-20,Virus isolate,56,NA,,,,,,,,TRUE,TRUE,TRUE,,,,FALSE
2010024307,Traceable,2010,8,24,35,10-08-29,10-08-24,ISU,10-08-24,Lung,NA,160,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,FALSE,TRUE,,gamma,TRUE
2010025149,Traceable,2010,9,1,36,10-09-04,10-09-01,ISU,10-09-01,Lung,33.25,20,,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,FALSE,TRUE,,pdmH1,TRUE
